,Date,State,Thermal,Hydro,Gas/Diesel/Naptha,Wind,Day,Month,Year
12526,14-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,8,2021
12527,13-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,8,2021
12528,12-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,8,2021
12529,11-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,8,2021
12530,10-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,8,2021
12531,09-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,8,2021
12532,08-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,8,2021
12533,07-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,8,2021
12534,06-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,8,2021
12535,05-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,8,2021
12536,04-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,8,2021
12537,03-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,8,2021
12538,02-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,8,2021
12539,01-08-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,8,2021
12540,31-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,31,7,2021
12541,30-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,30,7,2021
12542,29-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,29,7,2021
12543,28-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,7,2021
12544,27-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,7,2021
12545,26-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,7,2021
12546,25-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,7,2021
12547,24-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,7,2021
12548,23-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,7,2021
12549,22-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,7,2021
12550,21-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,7,2021
12551,20-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,7,2021
12552,19-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,7,2021
12553,18-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,7,2021
12554,17-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,7,2021
12555,16-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,7,2021
12556,15-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,15,7,2021
12557,14-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,7,2021
12558,13-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,7,2021
12559,12-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,7,2021
12560,11-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,7,2021
12561,10-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,7,2021
12562,09-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,7,2021
12563,08-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,7,2021
12564,07-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,7,2021
12565,06-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,7,2021
12566,05-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,7,2021
12567,04-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,7,2021
12568,03-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,7,2021
12569,02-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,7,2021
12570,01-07-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,7,2021
12571,30-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,30,6,2021
12572,29-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,29,6,2021
12573,28-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,6,2021
12574,27-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,6,2021
12575,26-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,6,2021
12576,25-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,6,2021
12577,24-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,6,2021
12578,23-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,6,2021
12579,22-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,6,2021
12580,21-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,6,2021
12581,20-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,6,2021
12582,19-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,6,2021
12583,18-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,6,2021
12584,17-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,6,2021
12585,16-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,6,2021
12586,15-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,15,6,2021
12587,14-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,6,2021
12588,13-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,6,2021
12589,12-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,6,2021
12590,11-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,6,2021
12591,10-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,6,2021
12592,09-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,6,2021
12593,08-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,6,2021
12594,07-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,6,2021
12595,06-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,6,2021
12596,05-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,6,2021
12597,04-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,6,2021
12598,03-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,6,2021
12599,02-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,6,2021
12600,01-06-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,6,2021
12601,31-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,31,5,2021
12602,30-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,30,5,2021
12603,29-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,29,5,2021
12604,28-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,5,2021
12605,27-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,5,2021
12606,26-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,5,2021
12607,25-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,5,2021
12608,24-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,5,2021
12609,23-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,5,2021
12610,22-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,5,2021
12611,21-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,5,2021
12612,20-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,5,2021
12613,19-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,5,2021
12614,18-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,5,2021
12615,17-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,5,2021
12616,16-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,5,2021
12617,15-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,15,5,2021
12618,14-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,5,2021
12619,13-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,5,2021
12620,12-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,5,2021
12621,11-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,5,2021
12622,10-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,5,2021
12623,09-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,5,2021
12624,08-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,5,2021
12625,07-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,5,2021
12626,06-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,5,2021
12627,05-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,5,2021
12628,04-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,5,2021
12629,03-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,5,2021
12630,02-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,5,2021
12631,01-05-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,5,2021
12632,30-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,30,4,2021
12633,29-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,29,4,2021
12634,28-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,4,2021
12635,27-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,4,2021
12636,26-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,4,2021
12637,25-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,4,2021
12638,24-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,4,2021
12639,23-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,4,2021
12640,22-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,4,2021
12641,21-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,4,2021
12642,20-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,4,2021
12643,19-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,4,2021
12644,18-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,4,2021
12645,17-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,4,2021
12646,16-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,4,2021
12647,15-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,15,4,2021
12648,14-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,4,2021
12649,13-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,4,2021
12650,12-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,4,2021
12651,11-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,4,2021
12652,10-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,4,2021
12653,09-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,4,2021
12654,08-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,4,2021
12655,07-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,4,2021
12656,06-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,4,2021
12657,05-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,4,2021
12658,04-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,4,2021
12659,03-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,4,2021
12660,02-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,4,2021
12661,01-04-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,4,2021
12662,31-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,31,3,2021
12663,30-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,30,3,2021
12664,29-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,29,3,2021
12665,28-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,3,2021
12666,27-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,3,2021
12667,26-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,3,2021
12668,25-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,3,2021
12669,24-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,3,2021
12670,23-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,3,2021
12671,22-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,3,2021
12672,21-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,3,2021
12673,20-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,3,2021
12674,19-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,3,2021
12675,18-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,3,2021
12676,17-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,3,2021
12677,16-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,3,2021
12678,15-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,15,3,2021
12679,14-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,3,2021
12680,13-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,3,2021
12681,12-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,3,2021
12682,11-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,3,2021
12683,10-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,3,2021
12684,09-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,3,2021
12685,08-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,3,2021
12686,07-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,3,2021
12687,06-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,3,2021
12688,05-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,3,2021
12689,04-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,3,2021
12690,03-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,3,2021
12691,02-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,3,2021
12692,01-03-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,3,2021
12693,28-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,2,2021
12694,27-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,2,2021
12695,26-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,2,2021
12696,25-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,2,2021
12697,24-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,2,2021
12698,23-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,2,2021
12699,22-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,2,2021
12700,21-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,2,2021
12701,20-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,2,2021
12702,19-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,2,2021
12703,18-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,2,2021
12704,17-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,2,2021
12705,16-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,2,2021
12706,15-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,15,2,2021
12707,14-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,2,2021
12708,13-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,2,2021
12709,12-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,2,2021
12710,11-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,2,2021
12711,10-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,2,2021
12712,09-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,2,2021
12713,08-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,2,2021
12714,07-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,2,2021
12715,06-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,2,2021
12716,05-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,2,2021
12717,04-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,2,2021
12718,03-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,2,2021
12719,02-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,2,2021
12720,01-02-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,2,2021
12721,31-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,31,1,2021
12722,30-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,30,1,2021
12723,29-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,29,1,2021
12724,28-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,28,1,2021
12725,27-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,27,1,2021
12726,26-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,26,1,2021
12727,25-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,25,1,2021
12728,24-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,24,1,2021
12729,23-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,23,1,2021
12730,22-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,22,1,2021
12731,21-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,21,1,2021
12732,20-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,20,1,2021
12733,19-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,19,1,2021
12734,18-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,18,1,2021
12735,17-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,17,1,2021
12736,16-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,16,1,2021
12737,14-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,14,1,2021
12738,13-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,13,1,2021
12739,12-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,12,1,2021
12740,11-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,11,1,2021
12741,10-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,10,1,2021
12742,09-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,9,1,2021
12743,08-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,8,1,2021
12744,07-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,7,1,2021
12745,06-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,6,1,2021
12746,05-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,5,1,2021
12747,04-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,4,1,2021
12748,03-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,3,1,2021
12749,02-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,2,1,2021
12750,01-01-2021,CHANDIGARH,0.0,0.0,0.0,0.0,1,1,2021
12751,31-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,31,12,2020
12752,30-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,30,12,2020
12753,29-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,29,12,2020
12754,28-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,28,12,2020
12755,27-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,27,12,2020
12756,26-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,26,12,2020
12757,25-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,25,12,2020
12758,24-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,24,12,2020
12759,23-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,23,12,2020
12760,22-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,22,12,2020
12761,21-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,21,12,2020
12762,20-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,20,12,2020
12763,19-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,19,12,2020
12764,18-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,18,12,2020
12765,16-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,16,12,2020
12766,15-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,15,12,2020
12767,14-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,14,12,2020
12768,13-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,13,12,2020
12769,12-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,12,12,2020
12770,11-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,11,12,2020
12771,10-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,10,12,2020
12772,09-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,9,12,2020
12773,08-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,8,12,2020
12774,07-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,7,12,2020
12775,06-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,6,12,2020
12776,05-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,5,12,2020
12777,04-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,4,12,2020
12778,03-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,3,12,2020
12779,02-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,2,12,2020
12780,01-12-2020,CHANDIGARH,0.0,0.0,0.0,0.0,1,12,2020
12781,30-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,30,11,2020
12782,29-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,29,11,2020
12783,28-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,28,11,2020
12784,27-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,27,11,2020
12785,26-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,26,11,2020
12786,25-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,25,11,2020
12787,24-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,24,11,2020
12788,23-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,23,11,2020
12789,22-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,22,11,2020
12790,21-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,21,11,2020
12791,20-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,20,11,2020
12792,19-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,19,11,2020
12793,18-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,18,11,2020
12794,17-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,17,11,2020
12795,16-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,16,11,2020
12796,15-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,15,11,2020
12797,14-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,14,11,2020
12798,13-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,13,11,2020
12799,12-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,12,11,2020
12800,10-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,10,11,2020
12801,09-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,9,11,2020
12802,08-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,8,11,2020
12803,07-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,7,11,2020
12804,06-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,6,11,2020
12805,05-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,5,11,2020
12806,04-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,4,11,2020
12807,03-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,3,11,2020
12808,02-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,2,11,2020
12809,01-11-2020,CHANDIGARH,0.0,0.0,0.0,0.0,1,11,2020
12810,31-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,31,10,2020
12811,30-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,30,10,2020
12812,29-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,29,10,2020
12813,28-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,28,10,2020
12814,27-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,27,10,2020
12815,26-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,26,10,2020
12816,25-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,25,10,2020
12817,24-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,24,10,2020
12818,23-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,23,10,2020
12819,22-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,22,10,2020
12820,21-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,21,10,2020
12821,20-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,20,10,2020
12822,19-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,19,10,2020
12823,18-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,18,10,2020
12824,17-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,17,10,2020
12825,16-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,16,10,2020
12826,15-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,15,10,2020
12827,14-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,14,10,2020
12828,13-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,13,10,2020
12829,12-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,12,10,2020
12830,11-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,11,10,2020
12831,10-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,10,10,2020
12832,09-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,9,10,2020
12833,08-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,8,10,2020
12834,07-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,7,10,2020
12835,06-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,6,10,2020
12836,05-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,5,10,2020
12837,04-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,4,10,2020
12838,03-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,3,10,2020
12839,02-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,2,10,2020
12840,01-10-2020,CHANDIGARH,0.0,0.0,0.0,0.0,1,10,2020
12841,30-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,30,9,2020
12842,29-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,29,9,2020
12843,28-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,28,9,2020
12844,27-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,27,9,2020
12845,26-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,26,9,2020
12846,25-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,25,9,2020
12847,24-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,24,9,2020
12848,23-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,23,9,2020
12849,22-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,22,9,2020
12850,21-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,21,9,2020
12851,20-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,20,9,2020
12852,19-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,19,9,2020
12853,18-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,18,9,2020
12854,17-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,17,9,2020
12855,16-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,16,9,2020
12856,15-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,15,9,2020
12857,14-09-2020,CHANDIGARH,0.0,0.0,0.0,0.0,14,9,2020
